,Top1_rec,Top2_rec,Top3_rec,Top4_rec,Top5_rec,Top6_rec,Top7_rec,Top8_rec,Top9_rec,Top10_rec
12866,21844,21533,21535,21531,21539,21746,22505,21936,21527,85099B
12867,21915,23493,23199,23275,20723,22467,21156,20914,21479,22178
12868,84946,22907,21481,82494L,22722,84378,21340,22766,72741,22693
12870,22355,22351,22354,22350,22352,22356,22344,22349,22348,22346
12871,21733,22464,22646,22804,22784,22645,71477,84978,22892,22174
12872,22470,22941,84978,22469,84970S,21733,22219,22119,84949,22967
12873,22083,47566,21626,23313,23320,22911,23312,22909,22952,22085
12875,17084R,23298,17013D,23203,22960,37500,21877,22727,23126,23319
12876,23343,22966,20711,21213,22661,22197,22938,22385,85099C,21210
12877,23205,17003,22752,23351,71459,23350,22558,21481,23353,23184
12878,22978,21035,21755,22775,21985,22774,22993,22773,22139,22982
12879,23175,23174,23170,23171,23172,22423,21108,22307,22355,20992
12881,22627,47590B,22847,22838,23080,47590A,22427,21136,21770,22191
12882,48194,48138,22690,23283,48188,22689,21955,22691,48116,48111
12883,22842,21485,22840,21755,23541,23283,23355,23404,23397,23536
12884,22411,21623,85099C,23203,21928,85099F,21411,22386,20750,22385
12885,22727,22086,23297,22729,22728,21136,22697,22938,22084,22698
12886,23312,22697,21915,22692,22733,22193,21912,23247,22622,22491
12888,47566B,47567B,37446,82001S,22061,22063,37450,20972,37447,22174
12890,22960,22178,23569,23191,23202,47590A,23082,84978,23319,22551
12891,21500,16161P,21497,16156S,23231,22045,16161U,22047,23230,23232
12893,22910,23247,22470,22694,23234,22909,23571,23313,23240,23332
12895,23306,22087,23307,20914,22088,23490,22139,22951,22699,22697
12897,23321,22694,47566,85123A,84836,22696,23313,23323,22668,22669
12901,21914,22549,21889,23309,21975,21918,22951,22937,21212,22930
12902,22726,22192,22193,22725,22846,22729,22625,22624,22847,22627
12904,22297,21390,22580,22151,22804,85061W,23332,22156,22189,21811
12906,23170,22971,21791,23171,23162,22952,22549,22699,22697,23503
12908,15044A,22693,15044D,84692,23310,21621,15044C,40016,23232,15044B
12909,84978,22585,22740,22741,84380,22667,22966,21527,22178,22699
12910,22274,20727,22560,22750,22900,22149,84077,22751,20728,22383
12912,23170,21731,23173,22086,23108,23175,23174,22941,23176,23328
12913,22149,22274,22947,22189,23203,20971,22144,22141,23313,22470
12915,22776,23243,84987,22842,72760B,22841,23240,21216,22624,22666
12916,22469,22766,23203,84792,22079,71053,85099F,22457,22169,47566B
12917,15056P,85014B,85014A,15060B,15044D,21787,15044B,51008,23167,16016
12919,23515,23514,23513,21115,23512,22734,23215,23516,23130,84347
12920,22728,22725,23010,22729,23229,22111,84030E,23009,23231,22704
12921,21041,22720,23493,35970,21790,22492,22752,23165,23313,84987
12922,22938,22085,22435,22083,47566,22334,47599A,21703,22436,22331
12923,84997D,22730,22725,22303,22636,84997A,23084,23321,84997B,22899
12924,22798,22792,84949,23173,23170,23215,23090,23171,23100,22776
12925,22086,22561,23571,22910,84347,23350,22619,21889,35970,46000S
12928,21479,21930,22867,20975,21485,84030E,21936,22411,22553,22385
12929,22720,22652,22846,22424,84879,84078A,22847,22722,22086,22840
12930,21136,22423,23173,22178,84755,23175,23108,23170,23171,23129
12931,21891,22619,22560,22563,23310,21889,22562,22384,21790,23192
12933,22940,22750,84946,23356,22751,22467,23313,22273,23188,23077
12935,20914,84945,23202,21232,22150,23201,20718,22646,22667,22147
12936,23076,22940,84077,23229,23319,22150,22142,23312,22992,23367
12937,22668,22112,23356,22632,22835,22114,35970,21136,22553,22907
12938,22470,23321,23322,21136,23332,21733,22595,22694,22296,84836
12939,84997A,85099F,21931,20674,20970,22385,20969,22271,85099C,21245
12940,21340,22457,22470,22697,23323,23266,22698,23132,23171,48184
12942,85123A,22171,22469,82484,22508,22762,22170,21754,22169,84978
12943,22351,22354,22350,22352,22356,22344,22349,22348,22346,22345
12944,22725,22730,22734,23190,35970,22560,21479,22561,23494,22114
12945,23201,21928,22429,21929,21931,22384,84879,23203,22855,47566
12947,21891,17003,21485,22029,22147,22467,21746,22551,23207,23208
12948,22384,22147,20967,22079,23583,20971,22662,22566,22456,20972
12949,22457,22188,22667,22502,22507,22867,22652,23393,22961,21181
12950,22356,21929,23343,23203,20723,22386,23205,23202,20713,23200
12951,22621,23312,23319,23320,22666,23313,21172,22945,22086,47590A
12952,84029G,22993,23307,22698,22697,23426,22980,22866,84029E,47566
12953,22690,48184,85066,21524,48111,23357,48129,48116,20685,22692
12955,23436,22139,84970S,21770,22752,84946,22623,22698,22178,22301
12956,22855,21340,22847,22784,22424,22624,22470,22720,22846,22429
12957,84375,48194,21314,23308,22665,22784,21561,22465,48188,22564
12962,22326,22427,23108,22662,22631,23209,22382,23254,23289,23247
12963,23203,22960,22411,23108,21928,85152,21929,84879,21114,23202
12965,22960,22189,22430,22993,22633,85123A,22188,22865,22171,84792
12966,21620,22427,84978,21619,22835,21617,22112,22114,84970S,21592
12967,23256,22759,20975,22113,23254,21481,20977,22114,20973,22580
12968,21484,23393,23395,21922,23394,21926,22111,23396,22113,21622
12970,23103,23355,23353,22909,23203,20749,22142,79321,21034,23503
12971,21381,21810,20974,22154,22465,85199L,22128,22088,22575,85199S
12974,23283,15056P,48185,85014B,48184,48187,85014A,22087,48173C,21523
12976,23207,22662,23208,23209,23298,22274,22751,22750,22271,22029
12977,22627,22626,22429,22191,22193,22847,22425,21754,22424,22846
12980,79321,22467,22174,23317,22371,22374,21479,22941,22375,22729
12981,23295,23234,23240,23296,23297,22557,23294,22867,23198,23318
12982,23229,21746,21889,21212,22784,22138,22897,21790,20972,22470
12984,22271,22569,23127,22570,22568,22749,20971,23128,22750,20972
12985,23108,85175,79321,22968,22900,23158,22969,23407,22943,16237
12987,23407,23400,22149,71477,23403,23396,23213,22627,23399,23211
12988,21136,22113,23322,22858,22505,82582,22499,22084,82482,21626
12989,47566,23298,22423,21136,22366,22300,23319,23014,22457,23013
12990,22385,23201,20713,23200,23203,23199,21930,20712,23202,22663
12991,23229,23541,21975,23340,84991,23234,84992,22734,22816,23312
12993,22383,23207,22367,20726,23344,22752,84997D,22621,22379,47591D
12994,22189,22077,22560,22558,22961,22622,22489,22086,22966,22083
12995,22111,22112,22835,84030E,22114,23082,23356,22311,22938,22666
12997,23103,23328,23100,22835,21731,23133,22467,84836,22721,35970
12999,22487,21915,22525,20974,22568,22751,22621,22149,22619,21703
13000,22692,84946,48187,22989,21733,22908,48194,22666,84755,C2
13001,22296,21430,20727,22423,21975,20717,22851,82552,85150,20750
13002,84380,22423,22969,22694,22840,85175,84375,22966,22457,23321
13003,85014A,22646,15060B,22645,22356,22064,22355,20718,20719,15056BL
13004,23582,21930,23084,84970L,23534,23343,20975,84836,21754,21791
13005,85014B,23066,22646,22605,23194,22693,23184,20749,22922,22607
13006,22699,22578,22138,22697,22698,22595,22617,22139,22579,23084
13008,22557,22662,22382,22555,22383,22384,21485,20725,20727,23209
13011,85014B,15056N,15056BL,20679,15056P,21411,15060B,22766,22427,82483
13012,22412,21165,23077,82582,22646,22426,22621,21172,85066,23569
13013,21115,21481,23108,22654,21533,22865,22748,23401,84375,22960
13014,22624,85123A,82483,22720,82486,22191,22626,22063,47559B,20725
13015,23157,23190,22561,23318,21889,22846,22147,22557,23162,23569
13016,23296,84378,22937,23154,23307,22965,23240,22720,21212,21975
13017,22114,23355,22111,23356,21485,22113,84029E,84029G,23357,84030E
13018,23310,22890,22196,23202,21166,20973,22596,23275,22759,21498
13021,84378,22690,21977,C2,48138,22570,82582,22147,22969,22558
13023,22467,21259,22556,48185,22487,22961,22966,22554,22567,37495
13026,22969,22646,21110,72817,22215,21382,21107,23089,21112,35471D
13027,22951,21976,23307,22952,23308,23309,84380,84988,84378,84987
13028,21935,85071B,22382,85132B,84596B,22661,21033,47591D,20996,85132A
13029,21936,20728,23209,23206,23207,20726,22383,22381,23208,22382
13030,22968,22030,22966,21506,22300,22971,22713,84380,21623,22349
13032,22112,48188,48194,48111,22835,48184,22384,48129,23356,23109
13033,21931,23201,23199,21929,20713,21928,23203,20712,21930,23202
13034,22666,22720,84380,21755,23319,21563,22585,22667,22622,21754
13035,22751,22142,20969,22750,22940,22749,22569,22437,22570,21544
13037,23209,22854,22720,22188,23091,23245,23200,82484,84755,22925
13038,22965,22979,23198,21232,22982,23245,22990,84987,23306,84991
13040,22750,22569,22969,22751,22149,22147,22273,22570,23243,22866
13043,22303,22847,22300,22625,22624,22848,22907,23243,22627,23342
13044,23188,21888,22138,22617,23229,21890,21497,21791,22620,22429
13045,23293,23243,22961,23202,23245,23240,22722,22791,23200,22966
13046,22596,22296,23080,84947,22086,22084,22624,22295,21136,21314
13047,23306,22907,23298,22666,22083,23172,21977,21974,20971,22910
13048,21929,21928,22385,22411,20726,23204,23206,23315,22725,22241
13049,22114,23439,22423,21485,22111,23355,22865,85123A,22633,21484
13050,22776,21754,82486,84970L,22219,20725,23344,22910,84978,21156
13052,23298,48184,48188,84945,48187,21326,22295,21524,84792,23091
13055,23308,23197,21212,22144,22952,22865,23175,21877,23307,21787
13058,47566B,22668,23312,23311,22083,22669,23318,23100,22910,21380
13059,23173,23171,22191,23175,23174,22192,23172,22624,21733,85123A
13060,20685,22692,21524,22727,22457,22690,48187,85099B,22366,22729
13061,23206,20726,22384,20725,23208,23207,22383,22382,21936,23322
13062,22087,21843,22222,22639,21936,23109,22625,22584,22947,22585
13064,22114,84947,21915,22798,84946,84029E,21790,21326,23355,72349B
13065,22423,22835,22469,84879,22470,23355,21181,22961,22189,85152
13066,82482,23147,22427,22173,22219,21390,21429,22456,22295,22212
13067,22113,22795,22469,23404,23406,22766,23400,22470,23401,23405
13068,85099F,22411,85099B,21928,21931,21929,23201,21930,20713,22385
13069,84755,22629,21756,20749,23209,22382,22910,22584,23243,20728
13070,23201,22385,20713,23200,23199,21930,23203,22663,23202,23344
13072,22499,21212,22621,22966,22077,22722,22720,22965,72741,22980
13075,23295,23167,23199,23243,23307,23294,22950,23198,22910,22722
13077,22632,21527,84792,22561,22943,21479,22807,21499,21495,22619
13078,84077,21479,21481,22467,22030,22781,21175,21166,22766,22983
13079,21065,22969,20982,22553,22840,82494L,21967,22992,21833,20686
13080,85015,84992,21974,21975,21108,84988,84991,21210,21980,72741
13081,21206,22930,84050,23242,22956,21936,23236,23241,23100,21231
13082,22423,21892,84879,22560,22549,10135,22561,21790,23052,84077
13083,22755,22449,22179,21791,23084,22466,23108,22646,22753,22468
13085,22467,21891,22619,22139,21888,21915,21892,22625,21912,23341
13089,22197,21164,82583,22508,23350,22553,22180,22551,21381,48184
13090,23215,23109,22171,84978,22607,23103,84947,20725,71459,22502
13091,23078,23570,22992,22312,23184,22554,22556,22557,23091,22441
13092,20749,22619,20750,22138,22635,22617,22090,21891,84580,22550
13093,23284,48187,22386,22961,22716,22667,21523,21524,22384,20711
13094,21326,84945,22457,84836,22197,84949,22792,21733,22941,21137
13095,21791,21915,21914,21889,22489,21888,21918,21981,21982,22560
13097,21787,84030E,22816,22086,22909,82552,22027,79321,21524,22502
13098,22963,22962,48187,22366,22961,84945,22751,22837,22716,23307
13099,21421,22639,22087,22809,23109,23081,23190,23359,22423,22558
13101,22469,85048,23322,84978,23323,22777,22423,23321,22784,21313
13102,23311,84978,22360,22974,22941,22973,23343,22942,22467,16169E
13103,21755,84970S,21136,23144,21172,22121,21756,23108,22460,23084
13104,22622,23570,21918,21889,22491,21914,23190,23192,82001S,22561
13106,22488,22185,22083,22767,22487,21156,22766,22467,22084,22139
13107,23209,21533,84030E,84077,22029,22908,23308,22549,22303,21871
13108,22548,22489,21889,23192,22550,21912,21915,22622,21888,23190
13109,20972,20682,22383,84997C,22273,23310,23254,22142,22271,21833
13110,23355,23284,47566,48187,82484,22173,23118,48188,23311,48129
13113,22993,85123A,22768,22699,84378,84380,22692,37449,22668,22890
13115,22437,22654,22334,22271,22554,23232,47591D,23231,16156S,22436
13116,16161P,16156S,84946,21523,23284,22170,22178,21756,22986,22784
13117,84970S,71053,23144,85123A,22037,22621,22585,22605,M,22178
13118,22835,22423,84029G,48138,37449,22061,21481,22959,23206,23208
13120,22766,82483,82484,82486,22171,22427,22169,22173,23093,23092
13121,21244,21495,20676,22650,21094,20674,22082,20675,21240,22333
13122,79321,21756,22088,22089,22119,15044C,21136,22121,22192,21877
13124,22776,23239,22086,21390,22637,22933,22967,22083,22930,84988
13126,22220,22784,85034C,23247,22170,72741,22223,22094,22766,23239
13127,22086,47566,22083,22866,23318,22617,22867,22865,23439,20724
13130,21155,22558,22895,21042,47559B,22348,21218,20914,20754,22900
13131,22383,22662,22623,20727,22629,22139,22561,23254,22384,22635
13132,22174,84347,22457,35004B,22467,22197,35004C,23156,23080,23317
13133,22767,22766,22668,22768,47590A,47590B,21621,22456,21340,71459
13134,16169E,85066,22411,22386,23133,23201,23050,23132,22427,22720
13135,22086,23080,23078,22910,85123A,22767,23077,22457,22900,22460
13136,22568,23202,22726,22665,22952,23308,23208,22569,21974,75049L
13137,84375,22558,85099F,23286,20979,20712,23287,23543,23497,21390
13138,22271,22274,22749,22750,22273,22751,21115,21136,22139,23493
13139,35970,23100,22470,23076,23311,22178,23157,23241,23202,21181
13140,22189,21733,21385,22457,23329,23321,22804,23333,21340,22960
13141,84378,20972,22909,22867,23349,23439,84970S,22741,22940,22328
13142,23353,15056BL,20679,23350,23354,22737,22736,23245,85049A,85014B
13144,23173,23170,23174,23171,23175,23172,23245,22776,23163,23164
13145,21495,21876,22467,84375,22437,23357,22423,22656,23310,21479
13146,85123A,85034C,21620,23349,72807C,85034B,40016,85066,85036A,21615
13147,22943,22468,22179,23079,84692,35970,23084,23100,84030E,23082
13148,22197,23300,23080,22149,23089,21135,22966,22650,22151,22147
13149,22855,21878,85053,35970,22180,22464,84836,21673,21671,22762
13151,21175,22794,22763,22469,21411,21733,22776,82484,22170,82483
13153,22064,37447,37446,37448,37450,21232,22223,37449,22067,22649
13154,22351,22354,22350,22352,22356,22344,22349,22348,22346,22345
13155,20970,22749,22750,22274,22940,22142,23127,22621,22138,23128
13157,22144,23240,20750,21843,23354,22585,22142,22733,20981,23343
13158,20725,20726,85123A,22333,22423,23311,22139,21731,22191,84997A
13159,23355,22605,23485,23353,23076,22620,22619,23253,21716,47590B
13160,21669,21673,21668,22771,21672,23032,23029,23034,23028,23033
13161,22766,82484,22767,22173,22768,82483,21733,22804,23092,22796
13162,20726,20725,21993,22382,21990,23209,85159B,21110,85123A,85132C
13165,21616,22578,22186,22083,21992,85015,85038,84755,22464,84879
13166,20750,22241,21892,22621,21889,71477,22759,20975,22672,23243
13167,22798,47566,22800,21135,20679,82482,15056BL,22866,21034,22791
13168,22296,84879,21430,21908,22938,82484,21523,48116,21907,21428
13169,23129,22158,22578,22470,22577,22187,23321,23322,22086,22592
13170,47590B,47590A,47566,22138,15056N,22208,22273,71053,21642,84032B
13171,22429,23264,21754,21755,85066,22424,22842,22427,22776,84836
13173,21500,15056P,22632,21498,22301,23321,21499,22704,16156S,22558
13174,22170,22739,22776,23320,84947,22114,22572,22835,22697,22191
13176,22619,21889,22607,22560,84580,23209,20828,23356,22996,22622
13177,22569,20971,22149,22570,20972,22147,22150,20967,22566,23494
13178,21497,23199,22867,21928,23200,22663,23204,22986,22621,22466
13182,21616,23231,16161P,21500,21497,21499,21618,85034C,22809,85034B
13183,22674,22672,22413,22675,21908,23182,21770,22673,82578,21179
13184,72741,22693,84836,22460,20992,17003,23212,23103,85123A,21485
13185,M,85066,22968,22723,71459,22829,22855,84970S,20750,22763
13186,85066,22112,22835,85150,23426,22114,82582,21670,21174,23321
13187,21619,21259,22776,21616,22795,85123A,21430,23118,22784,23110
13188,21755,23042,23040,23044,85048,21754,23043,21756,22120,23048
13189,37340,21932,22094,22608,22609,22208,22209,21108,20984,21933
13192,22120,23232,84077,23083,23483,22780,22300,22088,23158,21497
13193,23395,23407,23394,21670,21673,22796,21668,22558,23035,23403
13194,22179,22468,22487,22488,21232,23108,23082,84946,22752,23083
13196,23354,21791,84077,22489,22752,22623,22030,85048,22732,22960
13198,20711,22553,22554,71053,20682,85099F,22208,20972,23374,16235
13199,23526,23083,22791,22088,21790,21621,23534,22561,71459,23569
13200,23109,21790,21912,22791,82494L,22634,23215,21498,21791,22469
13203,23355,84945,21485,22693,22865,23078,21481,23356,23212,84077
13207,20679,15056P,15044B,17003,85014A,85014B,79321,40016,20749,22776
13208,22294,84971S,85123A,23103,21385,71053,21811,22804,22488,21733
13209,22029,22561,23382,22469,23343,23133,21509,22457,22746,23569
13210,84949,22595,84836,84970S,23301,22578,22722,22464,21136,22335
13211,22437,22910,16161P,23307,16161U,23230,22704,21500,21977,16156S
13212,85066,22602,23029,22112,23275,22627,21745,23356,23397,21411
13213,35970,22578,22138,22577,22568,23437,23301,22030,84978,22743
13216,22851,22907,21936,22908,21937,21210,20718,22377,22499,22352
13217,22470,22178,22637,22469,22501,15036,23350,22086,15044B,21770
13218,22469,22669,21980,22668,22740,22741,23480,21982,85039A,22969
13220,21621,71459,23203,22960,22501,21499,23201,84795B,22141,23298
13221,22178,82482,22626,22424,22840,22139,22111,22854,82484,22721
13223,21890,22621,21790,21703,21888,23571,21791,23570,21704,22623
13224,21175,21166,82600,23207,22961,21733,23232,23284,23202,21524
13225,48138,22645,72351A,22413,20685,85099F,21733,22411,85034B,72802C
13226,21381,22639,22197,22150,84755,22505,21380,85040A,22624,22148
13227,85099B,85099F,22385,20711,20713,23199,21929,20712,23344,21928
13228,85099F,22411,21928,21931,21929,23203,23199,22385,23201,23202
13229,22649,22139,22646,22645,22064,22423,22072,37446,37449,37448
13230,22900,21928,23245,22646,85066,22077,22138,21931,22502,23091
