,Top1_rec,Top2_rec,Top3_rec,Top4_rec,Top5_rec,Top6_rec,Top7_rec,Top8_rec,Top9_rec,Top10_rec
12875,14046,15240,15402,15298,15296,13911,15601,14099,16670,12951
12876,14780,12375,13461,12587,12516,12738,13283,17153,12507,12623
12877,17111,14450,18094,17187,15091,14489,12510,14616,13207,14000
12878,14009,12909,14130,14700,17636,14102,15462,15213,15007,14282
12879,15206,17831,15909,13144,17991,16696,13260,14853,17212,15304
12881,17500,16072,16243,17817,14104,14411,17415,12884,14180,16509
12882,13538,14589,13484,14795,15659,17351,12823,14799,13699,13359
12883,16826,13110,14823,14217,18205,13761,15845,16041,16059,18160
12884,14566,13228,12587,16986,16953,15313,18174,17029,18017,13242
12885,15300,13748,15228,15251,17672,13015,13853,13774,14644,16278
12886,17480,15251,15239,14488,14285,14866,14778,15300,15492,15031
12888,17925,13132,13581,16582,15587,15224,16784,12353,16569,15212
12890,12628,16085,15963,16070,15275,15975,15877,12673,16747,16793
12891,17966,17205,12497,14806,16666,15287,15366,13503,13919,16366
12893,14585,14164,12820,15341,17425,14710,13844,16451,16848,13772
12895,13338,16256,16094,15009,14241,13955,18185,18146,17628,15327
12897,16856,17737,15661,17079,17122,14905,14264,15262,13947,16506
12901,17381,17650,17824,14101,17306,13329,16135,13925,15146,17017
12902,15639,16072,13932,15110,17708,16509,17591,13043,17166,17396
12904,13140,15986,16485,13321,14035,12821,17775,17790,14064,12938
12906,17306,13329,12925,17301,17885,17886,16052,17017,13759,14309
12908,16881,18184,12864,14865,17414,16377,13207,17187,17995,14697
12909,12878,13952,13113,15596,14758,13394,14009,12611,18185,13481
12910,14098,17919,16122,17306,17509,15651,15695,16358,15494,17824
12912,16107,17453,15909,14288,16855,17081,17301,14592,18249,16696
12913,16735,15472,15757,16851,16600,16081,14753,13040,16149,14825
12915,17668,12528,16143,18019,17746,12407,14560,13826,14466,15827
12916,15262,13888,16617,14525,14209,16208,14217,15704,17114,13549
12917,18240,14145,15442,14155,13551,15355,13967,16565,13207,17464
12919,16233,17206,14538,16423,14300,16126,12617,18135,12831,16727
12920,18281,18066,17957,14143,17397,14727,17914,12457,13082,17554
12921,13590,16053,17454,14276,13136,15622,13931,13837,16669,17649
12922,12676,16969,16951,17152,12414,12643,16948,13211,16460,12599
12923,17862,12680,15942,15872,17166,15123,15708,13814,12427,12518
12924,15885,16660,13617,17556,17980,15864,16711,13967,14618,14117
12925,17480,14139,16759,15850,13449,12906,13743,17528,17674,13927
12928,18036,17594,16086,14489,14753,16008,15117,15732,17091,17416
12929,12956,15397,14411,17620,12506,15603,16217,16344,14437,13106
12930,15944,17267,14804,15852,13865,14501,16419,13260,18074,13784
12931,17014,12993,18123,13518,13318,14684,17019,15660,16484,14544
12933,17432,18022,15494,13196,17254,17793,15757,14966,16042,18082
12935,14227,14222,14009,15253,18283,16809,15213,14276,13313,17669
12936,16042,16340,12452,13196,17010,17432,16203,14971,17193,13670
12937,16030,15199,17676,15000,13515,16242,16909,13008,16628,16762
12938,15692,17122,15986,15597,13960,14423,15428,16506,17616,18084
12939,15769,14632,17083,16281,12375,12557,13070,16086,16997,15950
12940,13956,15071,15944,16081,17114,15438,16855,15551,12837,14594
12942,14823,14442,12945,17114,14209,14217,12956,13037,17088,12833
12943,14320,14329,14315,14305,14312,14311,14309,14307,14306,18287
12944,17410,18066,16732,13844,15110,14297,17480,17350,16717,14248
12945,17454,17115,12747,15182,12956,13643,12942,16986,14489,14448
12947,12948,15544,12999,16644,16483,14049,16306,13330,14624,15806
12948,16126,18261,13155,14193,12947,13316,17800,13177,15948,13115
12949,13549,16357,14870,18109,16146,13989,17704,15826,13884,15796
12950,14887,13283,13461,13242,14438,14477,13070,13689,17031,12990
12951,15121,14538,13774,18261,17472,13881,17190,16847,15255,15379
12952,16214,17728,15955,14239,17679,17115,15903,15122,13431,16135
12953,14795,16141,17525,13484,16987,12823,17830,15579,13417,14628
12955,15095,14488,14139,16389,17510,13108,14246,15134,17489,13743
12956,18074,13929,13962,16457,12833,12929,12945,15713,15262,12942
12957,16012,14506,17668,17054,15630,13308,15265,13055,15489,17601
12962,12710,12691,12593,12361,15840,12491,12613,16811,13107,13345
12963,17425,16810,13647,14825,17528,17037,13560,17064,13689,13577
12965,14823,14517,15743,16987,16059,15164,17114,15453,16217,13607
12966,12371,17403,17163,16557,15557,17312,14111,17183,17060,15758
12967,12709,13815,12380,12403,17083,13029,12531,12740,15769,13509
12968,13917,15528,15825,15758,16583,15886,15158,14543,13889,12624
12970,17238,16885,17964,14968,16347,16479,17350,15048,17237,17861
12971,17152,12841,15939,15671,16422,18087,16969,17995,17423,16256
12974,12917,13484,14970,14155,15442,15355,18240,14145,16927,18068
12976,13470,17353,14981,14054,15732,13115,16513,13109,12948,16174
12977,17654,15464,12464,15395,13659,17647,12881,14411,17817,16072
12980,15587,13718,13132,16784,17925,16582,16866,17924,16563,18229
12981,16982,15300,18143,13075,13016,12738,12812,15261,12436,16020
12982,13716,12871,12418,13239,13730,13712,14772,14828,14287,13666
12984,14537,15333,13177,15135,15148,15348,16963,14037,14567,14937
12985,14533,14539,14929,14355,17017,17226,16050,14289,14790,14485
12987,15526,15656,15265,14001,14760,12883,13185,16078,16357,16587
12988,17231,14504,17492,18212,15722,17593,12612,14649,14064,13782
12989,16647,14205,13647,13544,15193,18188,16803,13319,14954,13536
12990,13070,15043,16997,13242,16986,14566,13228,14477,16272,13689
12991,16732,13329,13670,15707,16848,13351,15870,17010,17410,13015
12993,13985,16936,13518,13131,14700,14981,14385,12931,13178,14038
12994,17650,17937,13899,16217,13368,16135,14280,17527,16889,16790
12995,17163,16909,15180,14371,15758,12702,17255,13522,13363,14068
12997,15692,16789,18155,13208,17790,16000,18074,15953,15994,15164
12999,16967,16099,16531,14206,12947,16306,15625,16333,16957,16076
13000,17239,17230,15780,15092,17525,17213,13728,14100,17047,15719
13001,15665,16456,14587,14688,14700,16745,17811,13798,16458,14680
13002,14915,13947,13402,14348,18250,17212,13168,13008,15661,16045
13003,18220,12665,13512,12358,17947,18050,17718,12672,12566,17110
13004,14159,15005,16458,15719,16172,16942,13868,14110,15379,15861
13005,15083,12566,12735,13299,16643,18222,13723,16495,13131,16943
13006,16144,17331,14148,14199,13144,12603,17408,17991,15888,15766
13008,12498,14886,12361,15970,17353,13626,13470,14981,14054,15160
13011,13120,14145,15355,18105,12917,18240,15442,14517,14155,13514
13012,13781,17515,14699,13434,15520,14584,16356,17507,14220,16533
13013,15373,16592,13504,18092,13381,18136,14285,13754,12709,13908
13014,13474,15182,16625,16398,15589,13531,13781,12410,15808,13798
13015,15228,12885,15300,15492,15707,12991,16135,17672,14895,15768
13016,12738,15827,13925,14644,12507,12981,16292,17373,14005,12436
13017,17163,14371,13323,15180,15286,15758,14861,14578,14608,13416
13018,14895,13050,15033,15306,17015,17160,15053,14447,17920,13761
13021,12853,15687,15147,14239,13728,14920,13492,18192,14240,17018
13023,15395,14517,12816,14870,18144,16222,16217,14823,12601,15167
13026,14460,17078,14576,15456,14865,17414,13233,14603,14414,14432
13027,17446,17628,15280,14586,17155,18146,18251,12738,12363,14466
13028,16813,17750,18177,14282,17031,17051,14218,14159,16458,13162
13029,12380,17031,12422,14489,18177,13791,15769,16748,15417,12715
13030,12747,17203,17893,18102,16387,15448,16364,15060,17904,14507
13032,18192,17438,14978,15078,12853,17525,13492,15791,16775,13261
13033,13070,12990,16997,14566,13242,16986,13228,14477,15043,16272
13034,13934,17633,14501,15637,13863,12697,16353,16070,15933,13038
13035,16698,13316,15333,14537,14089,13115,13177,17523,12984,15348
13037,16235,12942,15719,17115,16200,16180,15704,16942,16456,16266
13038,16766,16498,16572,15236,13883,15657,12644,14267,18250,12506
13040,16126,12544,15148,15754,13177,16139,14537,13532,18261,15135
13043,14411,16124,16072,17788,16509,12506,12816,12464,16897,14665
13044,16989,16349,16917,15319,15156,13503,13519,15768,16318,12713
13045,13461,15604,18017,18174,15313,16953,17029,14276,14437,15610
13046,17500,14383,15944,16500,13006,17817,13940,16515,14908,15290
13047,15228,13244,14323,17848,15410,17015,15870,16211,16891,12544
13048,14817,13791,18158,17031,18177,16748,14489,14887,12551,14438
13049,13884,13065,13994,16552,17831,15350,15206,13144,13323,17991
13050,17730,15660,12853,14755,17686,14085,16592,15249,15808,15791
13052,13848,13841,16308,17362,16377,16266,18106,14594,14651,15408
13055,17428,14842,17011,17672,16696,14837,13431,13878,16791,15410
13058,15199,17079,18019,16323,17923,17723,13666,15709,17628,15171
13059,13144,17991,15206,17831,16144,17331,13244,15909,13260,15944
13060,17239,15705,17615,17146,15565,13699,16529,14970,17830,18144
13061,14946,14393,18270,16239,13470,14054,17685,15216,17973,13492
13062,15118,15777,17102,15049,15381,13955,13703,14237,17409,15445
13064,17990,16554,14530,16116,13161,16933,15706,15743,15346,17134
13065,13272,17492,13049,16987,18181,17230,13884,15164,16404,18144
13066,12833,17287,17131,15345,14035,13956,13636,15585,16441,13842
13067,14217,17506,16775,14905,15951,13751,18067,12945,15774,15262
13068,16990,13068,13228,12990,16986,14566,13070,14477,13242,16997
13069,15810,16091,14632,17735,16745,17083,16401,15379,16764,16370
13070,12990,16997,15043,13242,14566,16986,14477,13228,16272,13689
13072,15703,15657,15353,13341,16163,17438,14386,13804,18151,15261
13075,15683,15261,16108,12981,13925,16020,18143,13772,13356,15975
13077,17850,14578,16719,16725,14608,18259,14813,17790,12702,17696
13078,15093,15110,15658,14619,16709,15694,14062,13718,14229,13564
13079,15287,17694,15019,13477,15923,12912,16913,14636,15322,16932
13080,15236,13027,15083,15280,14320,12515,17180,16643,18146,13338
13081,17954,12778,16710,12841,12683,14647,14670,14081,15433,14948
13082,15382,15360,17984,17001,17111,12750,13466,13592,13207,13414
13083,14142,13194,15607,17412,18220,17936,18269,14555,16553,14250
13085,16318,14037,16337,14082,13727,14143,14768,15554,13621,12438
13089,14626,16293,15955,16779,16713,18094,16525,15615,17071,13001
13090,13496,15561,15025,16660,14536,16389,16097,14720,13200,15095
13091,14032,17947,17744,14142,13533,13268,12879,12839,12847,14301
13092,12735,16163,13673,16097,14768,16503,16321,15537,16583,16999
13093,13098,15213,16316,16835,13300,13492,15078,16214,14293,13758
13094,14117,17347,15753,17440,17896,15488,16617,18255,18113,15668
13095,16754,17824,13108,15175,13483,17272,14139,12686,13635,15386
13097,16712,14866,15689,17247,13614,15059,13232,12877,17109,13015
13098,13093,13319,17069,16258,16523,13871,14489,16214,18192,13510
13099,12386,13182,17175,14860,16473,13808,13090,15445,15733,13892
13101,13955,13873,17291,16927,16621,13649,17522,18155,15447,17524
13102,14032,17885,13209,15382,16393,14929,17017,16361,15492,16688
13103,14208,15115,13497,12872,14834,14528,15793,13318,17025,14636
13104,16582,15492,14752,15587,17157,17925,14708,13132,17480,13743
13106,13299,17939,14962,14403,12929,17176,14280,17140,18173,16157
13107,16701,12731,17957,12412,12962,13192,12798,15764,18077,13692
13108,13483,13743,16668,16966,17824,12830,18013,14139,16318,13095
13109,16281,16503,12976,16395,12478,12483,17019,12557,17254,14447
13110,12883,15743,14540,15469,13610,16775,14439,13261,17114,17749
13113,14587,14619,17138,13799,12909,14006,13637,14242,16398,15623
13115,16722,17800,15366,15544,12948,12976,13035,13316,13177,16281
13116,15071,13487,17830,15743,16617,14440,17158,16985,18216,17035
13117,16641,13301,15933,16678,13695,14964,18048,15938,17941,17392
13118,14039,17455,16968,14608,15460,13298,16593,14362,16107,15916
13120,18105,13161,16542,13011,13514,16363,17279,13929,14804,14406
13121,14089,15810,16948,12922,15544,16682,18086,15287,17083,14583
13122,13946,17995,17256,15402,17171,14165,13494,14423,17553,13207
13124,16947,16380,14034,17530,12872,15325,15679,12600,18218,16984
13126,15157,13239,15318,14401,15279,17470,13153,16600,16250,13473
13127,17247,12436,15930,14473,16260,13058,17079,16444,15975,17379
13130,12651,13986,13959,15435,14130,15422,13229,15201,17877,15347
13131,12993,15521,12670,17242,12724,12379,12361,17179,12691,16807
13132,17925,15587,16582,12980,16784,16866,16569,12888,16563,17157
13133,17723,17079,13887,16323,17923,15199,15171,18019,15623,16208
13134,16788,16764,14883,13591,16887,17097,14847,17454,14191,15674
13135,13135,17022,12863,16432,14760,14520,16079,16392,15110,15096
13136,17677,13722,17649,13647,15117,17229,13850,14842,16258,13975
13137,16279,13590,15861,14004,12928,14276,16379,18283,16242,14159
13138,15148,13177,15135,15348,14537,13155,12984,15333,15948,16455
13139,16156,18257,16101,14276,17469,16258,14936,16570,15981,18223
13140,17790,12904,13888,16449,14959,15453,15164,14064,16934,16208
13141,17967,16710,14719,12872,16185,15695,14331,14006,15136,15031
13142,16706,15442,14145,15553,12721,14155,16697,12917,18240,12970
13144,17991,15206,17831,16144,17331,13260,15909,13059,14199,15944
13145,15510,15649,13147,16679,14816,15825,16545,17553,13452,17603
13146,17995,18127,15016,16438,15263,13682,13946,17830,16773,14603
13147,15649,16679,16319,16545,16532,17553,15269,13145,13806,15904
13148,12868,12556,17175,14035,16789,15426,13730,13328,16554,17176
13149,16837,14804,18198,14687,17584,13928,15951,14217,18075,14584
13151,17114,16222,16907,14976,17515,16208,17634,13781,14442,18212
13153,12358,14301,12528,13239,15224,12353,12734,16968,17135,12357
13154,14320,14329,14315,14305,14312,14311,14309,14307,14306,18287
13155,15948,13138,13177,15148,15348,15135,15754,12948,14537,15333
13157,17412,16042,17459,18033,12670,14291,14790,12684,14317,15053
13158,12557,17242,12679,13277,12648,15734,16503,17166,12732,13509
13159,17365,16113,17299,17527,15120,13568,12540,15243,14189,15000
13160,16189,13645,17639,15462,14102,14863,13382,13745,13808,16928
13161,13120,15262,13187,13929,18105,16716,17134,17114,17124,16527
13162,17051,13028,15971,14688,13931,13819,14212,17031,17229,15417
13165,16715,13169,13233,13429,14014,17172,16506,15552,15692,13868
13166,13934,17522,12410,12816,12384,16984,12576,12769,14439,15643
13167,16805,13617,13967,16526,17124,17962,16566,16405,15101,16332
13168,14440,16208,13823,17406,16985,14462,13065,14243,13151,13859
13169,15740,17172,15473,13165,18169,15692,17549,16506,16747,14237
13170,16861,17832,16287,17596,13805,17368,17629,15330,17970,12676
13171,15397,17114,15656,15969,15291,13929,15953,15743,13917,16971
13173,13551,18240,12917,15883,17894,17999,17854,14145,16804,15355
13174,15940,16882,14882,13495,16274,17739,17978,14629,18004,15952
13176,15561,14494,15517,13090,18042,17990,18005,15025,14093,13223
13177,14537,15135,12984,15333,15148,15348,13138,15754,14567,14937
13178,18177,13520,12375,15769,13330,15810,14680,14489,12373,15838
13182,16666,13099,15552,14601,15292,12386,14014,12966,16359,13165
13183,13434,17515,15520,16584,16356,14210,13684,17656,13923,13823
13184,14697,12821,13140,13301,15602,18126,13695,14561,14332,14959
13185,13185,14616,15098,15526,14760,13723,16586,14236,15917,17187
13186,14141,14036,13681,13699,13560,17656,18164,15565,15780,16614
13187,13161,17742,13962,13929,14377,14804,16587,16716,17279,17114
13188,14393,18270,14946,17900,17411,13950,17382,13325,17685,13061
13189,13678,14414,17078,14002,13233,13253,16841,15185,18263,14401
13192,13297,16947,13466,14246,13708,13310,15325,17014,14362,14047
13193,17639,15343,14221,16775,15462,15291,14506,18067,16407,13212
13194,16319,14555,13984,13083,14150,15234,13941,17694,16302,13806
13196,13588,14291,16042,12936,14251,17334,17278,17010,14286,14125
13198,16722,12594,15732,15544,12826,12513,14913,16351,12474,15529
13199,13245,17268,15097,14708,16052,15938,17081,17885,14386,16424
13200,16566,16711,15205,13967,17181,14463,17245,16889,14720,15768
13203,18006,17044,14894,15434,14480,14332,15010,17973,18259,16140
13207,14155,13494,17464,12917,18240,15442,17995,17414,14000,13946
13208,14530,17790,15046,16838,14959,16554,14174,18126,12904,13427
13209,15382,16767,14057,13102,15484,16807,16393,15061,12991,13269
13210,14397,17060,16235,14959,16427,16851,14666,13695,18211,18034
13211,12364,14421,12676,17628,12922,14050,12643,16951,12599,16460
13212,16066,14184,16775,14702,15291,15343,14629,15790,15745,14540
13213,14561,14234,16475,13133,14921,17613,16117,13310,13887,16034
13216,13686,13227,15213,17508,16659,12715,15810,13033,14188,18177
13217,16093,15897,14000,12864,13600,14764,17187,16660,13976,12955
13218,17836,12662,14672,15181,15752,12391,17673,14912,17537,13295
13220,16086,16461,16349,14825,12884,17904,14403,17964,16759,17253
13221,15059,16356,17231,16907,16897,13183,13769,13495,17515,14504
13223,16656,14494,15168,15277,16966,13727,15175,16337,13743,14762
13224,16942,15660,15756,13458,14387,17612,16147,18215,13647,13634
13225,15535,14520,17830,17588,15565,14622,16835,17239,13699,13487
13226,15393,15939,14840,13606,14457,16698,16378,15289,13035,17124
13227,13070,13033,12990,16997,15043,13689,13242,14566,14477,16986
13228,16986,13068,16990,14705,12990,14566,13070,18174,16953,15313
13229,17110,13826,18220,17718,17398,12566,14148,13249,13239,14301
13230,18260,17704,15394,12843,16906,15917,14961,13475,14549,13549
13232,13614,16185,15707,13341,15436,18229,13881,18241,15596,16684
13233,16083,13253,17078,14576,14014,15569,15185,13189,13685,13165
13235,14632,15810,12375,18149,17669,14566,14112,13637,12939,12587
13236,14216,17169,14551,14594,13437,17737,16539,15211,18135,15262
13238,13242,14477,12990,14566,13070,16997,13689,15043,14887,16986
13239,17470,13802,13798,14045,12651,13229,13153,12734,14789,12779
